,model,param,mae_avg,mse_avg,mape_avg,mvp_avg,top3_order_avg,top3_coverage_avg,mvp_in_top3_avg,mvp_in_top5_avg
18,ElasticNet,"{'alpha': 0.0001, 'l1_ratio': 0.5, 'random_state': 221}",0.1511669671565758,0.039431103072670115,inf,0.631578947368421,0.13157894736842105,0.7017543859649124,0.9210526315789473,0.9210526315789473
19,ElasticNet,"{'alpha': 0.0001, 'l1_ratio': 0.7, 'random_state': 221}",0.15069983332217007,0.03922363150111909,inf,0.631578947368421,0.13157894736842105,0.7017543859649124,0.9210526315789473,0.9210526315789473
20,ElasticNet,"{'alpha': 0.0001, 'l1_ratio': 0.9, 'random_state': 221}",0.15024802353475422,0.039030313077545196,inf,0.631578947368421,0.10526315789473684,0.692982456140351,0.9210526315789473,0.9210526315789473
21,ElasticNet,"{'alpha': 0.001, 'l1_ratio': 0.1, 'random_state': 221}",0.14873021482533288,0.03827042005057316,inf,0.6578947368421053,0.07894736842105263,0.6842105263157896,0.9210526315789473,0.9210526315789473
22,ElasticNet,"{'alpha': 0.001, 'l1_ratio': 0.3, 'random_state': 221}",0.1467186333770759,0.037410252689793345,inf,0.6578947368421053,0.07894736842105263,0.6842105263157896,0.9210526315789473,0.9210526315789473
23,ElasticNet,"{'alpha': 0.001, 'l1_ratio': 0.5, 'random_state': 221}",0.14589338380817485,0.03708057255232926,inf,0.6578947368421053,0.10526315789473684,0.6842105263157896,0.9210526315789473,0.9210526315789473
24,ElasticNet,"{'alpha': 0.001, 'l1_ratio': 0.7, 'random_state': 221}",0.14484432272097175,0.036722799630792,inf,0.6578947368421053,0.13157894736842105,0.6929824561403509,0.9210526315789473,0.9210526315789473
25,ElasticNet,"{'alpha': 0.001, 'l1_ratio': 0.9, 'random_state': 221}",0.14363095061230047,0.03636114614437679,inf,0.6578947368421053,0.10526315789473684,0.7105263157894738,0.9210526315789473,0.9210526315789473
26,ElasticNet,"{'alpha': 0.01, 'l1_ratio': 0.1, 'random_state': 221}",0.14113077222751153,0.03567442032131867,inf,0.6578947368421053,0.07894736842105263,0.7017543859649124,0.8947368421052632,0.9210526315789473
27,ElasticNet,"{'alpha': 0.01, 'l1_ratio': 0.3, 'random_state': 221}",0.1381596162324195,0.035340856157567775,inf,0.5789473684210527,0.05263157894736842,0.6842105263157897,0.8947368421052632,0.9210526315789473
28,ElasticNet,"{'alpha': 0.01, 'l1_ratio': 0.5, 'random_state': 221}",0.13653221824502462,0.035305388674642765,inf,0.5526315789473685,0.02631578947368421,0.6842105263157897,0.8947368421052632,0.9210526315789473
29,ElasticNet,"{'alpha': 0.01, 'l1_ratio': 0.7, 'random_state': 221}",0.13592616406698518,0.03545296653683434,inf,0.5526315789473685,0.05263157894736842,0.692982456140351,0.8947368421052632,0.9210526315789473
30,ElasticNet,"{'alpha': 0.01, 'l1_ratio': 0.9, 'random_state': 221}",0.13599665399185815,0.035762651281831766,inf,0.5526315789473685,0.05263157894736842,0.692982456140351,0.8947368421052632,0.9210526315789473
31,ElasticNet,"{'alpha': 0.1, 'l1_ratio': 0.1, 'random_state': 221}",0.13775141398570523,0.03651478882592368,inf,0.5263157894736842,0.02631578947368421,0.692982456140351,0.868421052631579,0.9210526315789473
32,ElasticNet,"{'alpha': 0.1, 'l1_ratio': 0.3, 'random_state': 221}",0.14877341391189428,0.04145867147229299,inf,0.5263157894736842,0.02631578947368421,0.6578947368421053,0.8157894736842105,0.9210526315789473
33,ElasticNet,"{'alpha': 0.1, 'l1_ratio': 0.5, 'random_state': 221}",0.1565104826075501,0.04434911023407657,inf,0.5263157894736842,0.02631578947368421,0.649122807017544,0.8421052631578947,0.9210526315789473
34,ElasticNet,"{'alpha': 0.1, 'l1_ratio': 0.7, 'random_state': 221}",0.16322212883829776,0.04711331983781958,inf,0.5263157894736842,0.02631578947368421,0.649122807017544,0.8421052631578947,0.9210526315789473
35,ElasticNet,"{'alpha': 0.1, 'l1_ratio': 0.9, 'random_state': 221}",0.1714657248182746,0.05066822069950546,inf,0.5263157894736842,0.02631578947368421,0.649122807017544,0.8421052631578947,0.9210526315789473
36,SVR,"{'kernel': 'linear', 'C': 0.1}",0.14182975768756534,0.037368771559790105,inf,0.631578947368421,0.13157894736842105,0.6754385964912282,0.8947368421052632,0.9210526315789473
37,SVR,"{'kernel': 'linear', 'C': 1}",0.14559250185734993,0.03890793316654941,inf,0.6578947368421053,0.15789473684210525,0.6842105263157896,0.868421052631579,0.9210526315789473
38,SVR,"{'kernel': 'linear', 'C': 10}",0.14825746918475283,0.039676498775988944,inf,0.6578947368421053,0.13157894736842105,0.6754385964912282,0.868421052631579,0.9210526315789473
39,SVR,"{'kernel': 'linear', 'C': 100}",0.1490449068371345,0.040192157118849776,inf,0.5789473684210527,0.07894736842105263,0.6754385964912282,0.8947368421052632,0.9210526315789473
40,SVR,"{'kernel': 'linear', 'C': 1000}",0.1505090909733994,0.04056352065682265,inf,0.6052631578947368,0.07894736842105263,0.6754385964912282,0.8947368421052632,0.9210526315789473
41,SVR,"{'kernel': 'rbf', 'C': 0.1}",0.14240800609366341,0.03990452795761326,inf,0.5,0.0,0.6754385964912282,0.8421052631578947,0.9210526315789473
42,SVR,"{'kernel': 'rbf', 'C': 1}",0.14316555232959505,0.03840138296618718,inf,0.5,0.05263157894736842,0.649122807017544,0.8157894736842105,0.9210526315789473
43,SVR,"{'kernel': 'rbf', 'C': 10}",0.1747884308593035,0.05503207070785382,inf,0.39473684210526316,0.0,0.5789473684210527,0.7631578947368421,0.8947368421052632
44,SVR,"{'kernel': 'rbf', 'C': 100}",0.17500185572749122,0.055145019548743644,inf,0.39473684210526316,0.0,0.5789473684210527,0.7631578947368421,0.8947368421052632
45,SVR,"{'kernel': 'rbf', 'C': 1000}",0.17500185572749122,0.055145019548743644,inf,0.39473684210526316,0.0,0.5789473684210527,0.7631578947368421,0.8947368421052632
46,SVR,"{'kernel': 'sigmoid', 'C': 0.1}",0.17803986863615545,0.06504450698795222,inf,0.5,0.05263157894736842,0.5964912280701755,0.7631578947368421,0.8947368421052632
47,SVR,"{'kernel': 'sigmoid', 'C': 1}",1.3633501992781716,6.191040098796237,inf,0.10526315789473684,0.0,0.35964912280701755,0.3684210526315789,0.6052631578947368
48,SVR,"{'kernel': 'sigmoid', 'C': 10}",11.828685567181948,413.47904093610504,inf,0.05263157894736842,0.0,0.2719298245614035,0.15789473684210525,0.39473684210526316
49,SVR,"{'kernel': 'sigmoid', 'C': 100}",118.51974937417187,38693.103760971855,inf,0.02631578947368421,0.0,0.34210526315789475,0.3157894736842105,0.5
50,SVR,"{'kernel': 'sigmoid', 'C': 1000}",1208.1433450593765,4134832.6283605807,inf,0.0,0.0,0.32456140350877194,0.23684210526315788,0.47368421052631576
51,SVR,"{'kernel': 'poly', 'degree': 2, 'C': 0.1}",0.1623023677808017,0.05114232785396187,inf,0.5789473684210527,0.0,0.6228070175438598,0.8157894736842105,0.9473684210526315
52,SVR,"{'kernel': 'poly', 'degree': 2, 'C': 1}",0.15600825850902034,0.045239184715085874,inf,0.6052631578947368,0.0,0.5964912280701755,0.7894736842105263,0.868421052631579
53,SVR,"{'kernel': 'poly', 'degree': 2, 'C': 10}",0.20879070639566058,0.07605546157480203,inf,0.5526315789473685,0.0,0.5438596491228072,0.8157894736842105,0.8421052631578947
54,SVR,"{'kernel': 'poly', 'degree': 2, 'C': 100}",0.27683173139538075,0.13481334135028586,inf,0.42105263157894735,0.0,0.45614035087719296,0.6578947368421053,0.7631578947368421
55,SVR,"{'kernel': 'poly', 'degree': 2, 'C': 1000}",0.27683173139538075,0.13481334135028586,inf,0.42105263157894735,0.0,0.45614035087719296,0.6578947368421053,0.7631578947368421
56,SVR,"{'kernel': 'poly', 'degree': 3, 'C': 0.1}",0.15400024020036496,0.04812798532472099,inf,0.5526315789473685,0.02631578947368421,0.6666666666666667,0.868421052631579,0.9473684210526315
57,SVR,"{'kernel': 'poly', 'degree': 3, 'C': 1}",0.16374005247264148,0.05120830212687762,inf,0.5526315789473685,0.05263157894736842,0.6140350877192984,0.7894736842105263,0.9210526315789473
58,SVR,"{'kernel': 'poly', 'degree': 3, 'C': 10}",0.22017238020520716,0.1050247302687315,inf,0.47368421052631576,0.0,0.5614035087719299,0.6578947368421053,0.7894736842105263
59,SVR,"{'kernel': 'poly', 'degree': 3, 'C': 100}",0.23402642977344595,0.12137515215065975,inf,0.4473684210526316,0.02631578947368421,0.5701754385964913,0.7894736842105263,0.9210526315789473
60,SVR,"{'kernel': 'poly', 'degree': 3, 'C': 1000}",0.23402642977344595,0.12137515215065975,inf,0.4473684210526316,0.02631578947368421,0.5701754385964913,0.7894736842105263,0.9210526315789473
61,SVR,"{'kernel': 'poly', 'degree': 4, 'C': 0.1}",0.17417277674263665,0.06016659309094403,inf,0.47368421052631576,0.02631578947368421,0.5701754385964913,0.7105263157894737,0.8947368421052632
62,SVR,"{'kernel': 'poly', 'degree': 4, 'C': 1}",0.18313470290950112,0.06560482460003918,inf,0.47368421052631576,0.05263157894736842,0.5,0.7105263157894737,0.8947368421052632
63,SVR,"{'kernel': 'poly', 'degree': 4, 'C': 10}",0.22310375485238454,0.12411709101078348,inf,0.4473684210526316,0.0,0.47368421052631576,0.7105263157894737,0.8157894736842105
64,SVR,"{'kernel': 'poly', 'degree': 4, 'C': 100}",0.24300276076185787,0.17589705432722003,inf,0.47368421052631576,0.0,0.4912280701754386,0.7631578947368421,0.8157894736842105
65,SVR,"{'kernel': 'poly', 'degree': 4, 'C': 1000}",0.24480766216377733,0.18144794739827963,inf,0.4473684210526316,0.0,0.4912280701754386,0.7631578947368421,0.8157894736842105
66,SVR,"{'kernel': 'poly', 'degree': 5, 'C': 0.1}",0.17403466665466355,0.06828730333129454,inf,0.34210526315789475,0.05263157894736842,0.649122807017544,0.8421052631578947,0.9473684210526315
67,SVR,"{'kernel': 'poly', 'degree': 5, 'C': 1}",0.1862179610256887,0.10417377629829874,inf,0.4473684210526316,0.0,0.5964912280701755,0.7631578947368421,0.9210526315789473
68,SVR,"{'kernel': 'poly', 'degree': 5, 'C': 10}",0.2462845687267972,0.3900071733713297,inf,0.42105263157894735,0.0,0.5614035087719298,0.7368421052631579,0.8947368421052632
69,SVR,"{'kernel': 'poly', 'degree': 5, 'C': 100}",0.28822584741858714,0.681910467920146,inf,0.39473684210526316,0.0,0.5789473684210527,0.7368421052631579,0.8421052631578947
70,SVR,"{'kernel': 'poly', 'degree': 5, 'C': 1000}",0.32107411596918956,1.10411200184762,inf,0.3684210526315789,0.0,0.5614035087719299,0.7631578947368421,0.9210526315789473
71,RandomForestRegressor,"{'n_estimators': 50, 'criterion': 'mse', 'random_state': 221}",0.132264650965754,0.03588983613468615,inf,0.5,0.02631578947368421,0.6666666666666669,0.868421052631579,0.9210526315789473
72,RandomForestRegressor,"{'n_estimators': 50, 'criterion': 'mae', 'random_state': 221}",0.13797325376757832,0.03759928608863412,inf,0.47368421052631576,0.07894736842105263,0.6403508771929826,0.7894736842105263,0.9473684210526315
73,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'random_state': 221}",0.13315438071586683,0.03588307119451418,inf,0.5263157894736842,0.02631578947368421,0.649122807017544,0.8157894736842105,0.9473684210526315
74,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mae', 'random_state': 221}",0.13832093176177515,0.03741238780519415,inf,0.5,0.05263157894736842,0.6403508771929827,0.8157894736842105,0.9210526315789473
75,RandomForestRegressor,"{'n_estimators': 200, 'criterion': 'mse', 'random_state': 221}",0.13429634939444182,0.03642055675471806,inf,0.5263157894736842,0.10526315789473684,0.6578947368421053,0.8157894736842105,0.9473684210526315
76,RandomForestRegressor,"{'n_estimators': 200, 'criterion': 'mae', 'random_state': 221}",0.13766675920147112,0.03726755552663164,inf,0.5,0.05263157894736842,0.6228070175438598,0.8157894736842105,0.9473684210526315
77,GradientBoostingRegressor,"{'learning_rate': 0.001, 'n_estimators': 10, 'random_state': 221}",0.21205852207980544,0.07528317716234595,inf,0.3157894736842105,0.02631578947368421,0.6578947368421053,0.8421052631578947,0.8947368421052632
78,GradientBoostingRegressor,"{'learning_rate': 0.001, 'n_estimators': 100, 'random_state': 221}",0.20416511180040336,0.06933992418020196,inf,0.4473684210526316,0.05263157894736842,0.6403508771929826,0.8157894736842105,0.868421052631579
79,GradientBoostingRegressor,"{'learning_rate': 0.001, 'n_estimators': 200, 'random_state': 221}",0.19598611993007348,0.06376129761086248,inf,0.47368421052631576,0.02631578947368421,0.6578947368421053,0.8421052631578947,0.8947368421052632
80,GradientBoostingRegressor,"{'learning_rate': 0.01, 'n_estimators': 10, 'random_state': 221}",0.20409970996050816,0.06929557705508188,inf,0.39473684210526316,0.05263157894736842,0.6403508771929826,0.7894736842105263,0.868421052631579
81,GradientBoostingRegressor,"{'learning_rate': 0.01, 'n_estimators': 100, 'random_state': 221}",0.1566286310232055,0.042706349413929826,inf,0.5,0.05263157894736842,0.6315789473684211,0.8157894736842105,0.9210526315789473
82,GradientBoostingRegressor,"{'learning_rate': 0.01, 'n_estimators': 200, 'random_state': 221}",0.14057385664796992,0.03816362022937584,inf,0.5526315789473685,0.05263157894736842,0.6578947368421053,0.8157894736842105,0.9210526315789473
83,GradientBoostingRegressor,"{'learning_rate': 0.1, 'n_estimators': 10, 'random_state': 221}",0.15558439342337055,0.042595875597518075,inf,0.47368421052631576,0.05263157894736842,0.6578947368421053,0.8157894736842105,0.9210526315789473
84,GradientBoostingRegressor,"{'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 221}",0.1358101885637665,0.03897068647135778,inf,0.4473684210526316,0.05263157894736842,0.6403508771929826,0.8157894736842105,0.868421052631579
85,GradientBoostingRegressor,"{'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 221}",0.14131900303939446,0.04128606368473582,inf,0.4473684210526316,0.02631578947368421,0.6315789473684211,0.8157894736842105,0.9210526315789473
86,GradientBoostingRegressor,"{'learning_rate': 1, 'n_estimators': 10, 'random_state': 221}",0.18331463746923074,0.07876227268450299,inf,0.39473684210526316,0.0,0.5526315789473685,0.6578947368421053,0.9210526315789473
87,GradientBoostingRegressor,"{'learning_rate': 1, 'n_estimators': 100, 'random_state': 221}",0.2169160496151016,0.09516376017213389,inf,0.42105263157894735,0.02631578947368421,0.5614035087719299,0.7368421052631579,0.868421052631579
88,GradientBoostingRegressor,"{'learning_rate': 1, 'n_estimators': 200, 'random_state': 221}",0.21706635988003728,0.09535499433178991,inf,0.42105263157894735,0.02631578947368421,0.5614035087719299,0.7368421052631579,0.8947368421052632
89,AdaBoostRegressor,"{'learning_rate': 0.001, 'n_estimators': 10, 'random_state': 221}",0.1308431079442459,0.03887095665489798,inf,0.5,0.05263157894736842,0.6666666666666669,0.8157894736842105,0.9210526315789473
90,AdaBoostRegressor,"{'learning_rate': 0.001, 'n_estimators': 100, 'random_state': 221}",0.13246066781859794,0.03924553477629859,inf,0.47368421052631576,0.05263157894736842,0.6578947368421053,0.7894736842105263,0.9210526315789473
91,AdaBoostRegressor,"{'learning_rate': 0.001, 'n_estimators': 200, 'random_state': 221}",0.13314378178507807,0.03951233142266057,inf,0.47368421052631576,0.05263157894736842,0.6754385964912282,0.8157894736842105,0.9210526315789473
92,AdaBoostRegressor,"{'learning_rate': 0.01, 'n_estimators': 10, 'random_state': 221}",0.13548134611882853,0.041242452906207615,inf,0.47368421052631576,0.05263157894736842,0.6666666666666667,0.8947368421052632,0.9473684210526315
93,AdaBoostRegressor,"{'learning_rate': 0.01, 'n_estimators': 100, 'random_state': 221}",0.1352620471148846,0.038777859156090326,inf,0.5263157894736842,0.07894736842105263,0.6666666666666669,0.8157894736842105,0.9210526315789473
94,AdaBoostRegressor,"{'learning_rate': 0.01, 'n_estimators': 200, 'random_state': 221}",0.13784980223855814,0.03842151537791735,inf,0.5263157894736842,0.07894736842105263,0.6666666666666669,0.8157894736842105,0.9210526315789473
95,AdaBoostRegressor,"{'learning_rate': 0.1, 'n_estimators': 10, 'random_state': 221}",0.13873408828184333,0.04147737746237068,inf,0.47368421052631576,0.05263157894736842,0.6842105263157896,0.8421052631578947,0.9210526315789473
96,AdaBoostRegressor,"{'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 221}",0.15477539427005577,0.03914430317550373,inf,0.5263157894736842,0.05263157894736842,0.6578947368421053,0.7894736842105263,0.9736842105263158
97,AdaBoostRegressor,"{'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 221}",0.16521708318254283,0.041536789151996406,inf,0.5526315789473685,0.05263157894736842,0.6578947368421053,0.7894736842105263,0.9736842105263158
98,AdaBoostRegressor,"{'learning_rate': 1, 'n_estimators': 10, 'random_state': 221}",0.15736996432677386,0.040428030348448225,inf,0.5,0.02631578947368421,0.6578947368421054,0.7631578947368421,0.9736842105263158
99,AdaBoostRegressor,"{'learning_rate': 1, 'n_estimators': 100, 'random_state': 221}",0.19534539760031056,0.0503288781786764,inf,0.5526315789473685,0.05263157894736842,0.6578947368421053,0.7894736842105263,1.0
100,AdaBoostRegressor,"{'learning_rate': 1, 'n_estimators': 200, 'random_state': 221}",0.1995830122405004,0.05200697386436229,inf,0.5526315789473685,0.05263157894736842,0.6578947368421053,0.7894736842105263,0.9736842105263158
101,MLPRegressor,"{'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'random_state': 221}",0.18905897919157585,0.06244686792053818,inf,0.5526315789473685,0.02631578947368421,0.5701754385964912,0.6842105263157895,0.8157894736842105
102,MLPRegressor,"{'alpha': 0.0001, 'hidden_layer_sizes': (200,), 'random_state': 221}",0.18348021072828335,0.05867434644692205,inf,0.5,0.0,0.6228070175438597,0.7631578947368421,0.868421052631579
103,MLPRegressor,"{'alpha': 0.0001, 'hidden_layer_sizes': (300,), 'random_state': 221}",0.17230300712667837,0.052668700199729745,inf,0.6578947368421053,0.05263157894736842,0.6228070175438598,0.868421052631579,0.9473684210526315
104,MLPRegressor,"{'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'random_state': 221}",0.18912775381960695,0.06259491068975097,inf,0.5526315789473685,0.02631578947368421,0.5614035087719299,0.6842105263157895,0.8157894736842105
105,MLPRegressor,"{'alpha': 1e-05, 'hidden_layer_sizes': (200,), 'random_state': 221}",0.18337679575101817,0.05869078569908741,inf,0.5,0.0,0.6228070175438597,0.7631578947368421,0.8947368421052632
106,MLPRegressor,"{'alpha': 1e-05, 'hidden_layer_sizes': (300,), 'random_state': 221}",0.17247283406142586,0.05275514577554765,inf,0.6578947368421053,0.05263157894736842,0.6228070175438598,0.868421052631579,0.9473684210526315
107,MLPRegressor,"{'alpha': 1e-06, 'hidden_layer_sizes': (100,), 'random_state': 221}",0.18956322602620612,0.06279848222720606,inf,0.5526315789473685,0.02631578947368421,0.5614035087719299,0.6842105263157895,0.8157894736842105
108,MLPRegressor,"{'alpha': 1e-06, 'hidden_layer_sizes': (200,), 'random_state': 221}",0.18363073110000663,0.05876962619769509,inf,0.5,0.0,0.6228070175438597,0.7631578947368421,0.8947368421052632
109,MLPRegressor,"{'alpha': 1e-06, 'hidden_layer_sizes': (300,), 'random_state': 221}",0.17246539692545007,0.05274977038072506,inf,0.6578947368421053,0.05263157894736842,0.6228070175438598,0.868421052631579,0.9473684210526315
